timestamp,UV index,insolation,rainfall,airTemp,airDensity,windSpeed
20160614 21:00,0,0,17,14,1.27,5
20160614 21:30,0,0,16,13.8,1.27,5
20160614 22:00,0,0,15,13.7,1.27,5
20160614 22:30,0,0,14,13.5,1.27,5
20160614 23:00,0,0,13,13.3,1.27,5
20160614 23:30,0,0,12,13.2,1.27,5
20160615 00:00,0,0,7,13,1.27,5
20160615 00:30,0,0,7.2,13,1.27,5
20160615 01:00,0,0,7.3,13,1.27,5
20160615 01:30,0,0,7.5,13,1.27,5
20160615 02:00,0,0,7.7,13,1.27,5
20160615 02:30,0,0,7.8,13,1.27,5
20160615 03:00,0,0,8,13,1.27,5
20160615 03:30,0.2,6,7.8,13,1.27,5
20160615 04:00,0.3,9,7.7,13,1.27,5
20160615 04:30,0.5,15,7.5,13,1.27,5
20160615 05:00,0.7,21,7.3,13,1.27,5
20160615 05:30,0.8,24,7.2,13,1.27,5
20160615 06:00,1,30,7,13,1.27,5
20160615 06:30,1.5,45,8.2,13.3,1.27,5
20160615 07:00,2,60,9.3,13.7,1.27,5
20160615 07:30,2.5,75,10.5,14,1.27,5
20160615 08:00,3,90,11.7,14.3,1.27,5
20160615 08:30,3.5,105,12.8,14.7,1.27,5
20160615 09:00,4,120,14,15,1.27,5
20160615 09:30,4,120,18.5,15.2,1.27,5
20160615 10:00,4,120,23,15.3,1.27,5
20160615 10:30,4,120,27.5,15.5,1.27,5
20160615 11:00,4,120,32,15.7,1.27,5
20160615 11:30,4,120,36.5,15.8,1.27,5
20160615 12:00,4,120,41,16,1.27,5
20160615 12:30,3.8,114,46.5,15.8,1.27,5
20160615 13:00,3.7,111,52,15.7,1.27,5
20160615 13:30,3.5,105,57.5,15.5,1.27,5
20160615 14:00,3.3,99,63,15.3,1.27,5
20160615 14:30,3.2,96,68.5,15.2,1.27,5
20160615 15:00,3,90,74,15,1.27,5
20160615 15:30,2.7,81,67.5,15,1.27,5
20160615 16:00,2.3,69,61,15,1.27,5
20160615 16:30,2,60,54.5,15,1.27,5
20160615 17:00,1.7,51,48,15,1.27,5
20160615 17:30,1.3,39,41.5,15,1.27,5
20160615 18:00,1,30,35,15,1.27,5
20160615 18:30,0.8,24,31.2,14.8,1.27,5
20160615 19:00,0.7,21,27.3,14.7,1.27,5
20160615 19:30,0.5,15,23.5,14.5,1.27,5
20160615 20:00,0.3,9,19.7,14.3,1.27,5
20160615 20:30,0.2,6,15.8,14.2,1.27,5
20160615 21:00,0,0,12,14,1.27,5
20160615 21:30,0,0,12,13.8,1.27,5
20160615 22:00,0,0,12,13.7,1.27,5
20160615 22:30,0,0,12,13.5,1.27,5
20160615 23:00,0,0,12,13.3,1.27,5
20160615 23:30,0,0,12,13.2,1.27,5
20160616 00:00,0,0,13,13,1.27,5
20160616 00:30,0,0,12.8,13,1.27,5
20160616 01:00,0,0,12.7,13,1.27,5
20160616 01:30,0,0,12.5,13,1.27,5
20160616 02:00,0,0,12.3,13,1.27,5
20160616 02:30,0,0,12.2,13,1.27,5
20160616 03:00,0,0,12,13,1.27,5
20160616 03:30,0.2,6,12,13,1.27,5
20160616 04:00,0.3,9,12,13,1.27,5
20160616 04:30,0.5,15,12,13,1.27,5
20160616 05:00,0.7,21,12,13,1.27,5
20160616 05:30,0.8,24,12,13,1.27,5
20160616 06:00,1,30,12,13,1.27,5
20160616 06:30,1.3,39,12.5,13.3,1.27,5
20160616 07:00,1.7,51,13,13.7,1.27,5
20160616 07:30,2,60,13.5,14,1.27,5
20160616 08:00,2.3,69,14,14.3,1.27,5
20160616 08:30,2.7,81,14.5,14.7,1.27,5
20160616 09:00,3,90,15,15,1.27,5
20160616 09:30,3.5,105,20,15.2,1.27,5
20160616 10:00,4,120,25,15.3,1.27,5
20160616 10:30,4.5,135,30,15.5,1.27,5
20160616 11:00,5,150,35,15.7,1.27,5
20160616 11:30,5.5,165,40,15.8,1.27,5
20160616 12:00,6,180,45,16,1.27,5
20160616 12:30,5.3,159,43.8,16,1.27,5
20160616 13:00,4.7,141,42.7,16,1.27,5
20160616 13:30,4,120,41.5,16,1.27,5
20160616 14:00,3.3,99,40.3,16,1.27,5
20160616 14:30,2.7,81,39.2,16,1.27,5
20160616 15:00,2,60,38,16,1.27,5
20160616 15:30,1.8,54,39,16,1.27,5
20160616 16:00,1.7,51,40,16,1.27,5
20160616 16:30,1.5,45,41,16,1.27,5
20160616 17:00,1.3,39,42,16,1.27,5
20160616 17:30,1.2,36,43,16,1.27,5
20160616 18:00,1,30,44,16,1.27,5
20160616 18:30,0.8,24,42.2,15.7,1.27,5
20160616 19:00,0.7,21,40.3,15.3,1.27,5
20160616 19:30,0.5,15,38.5,15,1.27,5
20160616 20:00,0.3,9,36.7,14.7,1.27,5
20160616 20:30,0.2,6,34.8,14.3,1.27,5
20160616 21:00,0,0,33,14,1.27,5
20160616 21:30,0,0,28.3,13.8,1.27,5
20160616 22:00,0,0,23.7,13.7,1.27,5
20160616 22:30,0,0,19,13.5,1.27,5
20160616 23:00,0,0,14.3,13.3,1.27,5
20160616 23:30,0,0,9.7,13.2,1.27,5
20160617 00:00,0,0,13,13,1.27,5
20160617 00:30,0,0,13.8,13,1.27,5
20160617 01:00,0,0,14.7,13,1.27,5
20160617 01:30,0,0,15.5,13,1.27,5
20160617 02:00,0,0,16.3,13,1.27,5
20160617 02:30,0,0,17.2,13,1.27,5
20160617 03:00,0,0,18,13,1.27,5
20160617 03:30,0.2,6,27.5,13,1.27,5
20160617 04:00,0.3,9,37,13,1.27,5
20160617 04:30,0.5,15,46.5,13,1.27,5
20160617 05:00,0.7,21,56,13,1.27,5
20160617 05:30,0.8,24,65.5,13,1.27,5
20160617 06:00,1,30,75,13,1.27,5
20160617 06:30,1.3,39,66.8,13,1.27,5
20160617 07:00,1.7,51,58.7,13,1.27,5
20160617 07:30,2,60,50.5,13,1.27,5
20160617 08:00,2.3,69,42.3,13,1.27,5
20160617 08:30,2.7,81,34.2,13,1.27,5
20160617 09:00,3,90,26,13,1.27,5
20160617 09:30,3.5,105,23.5,13.5,1.27,5
20160617 10:00,4,120,21,14,1.27,5
20160617 10:30,4.5,135,18.5,14.5,1.27,5
20160617 11:00,5,150,16,15,1.27,5
20160617 11:30,5.5,165,13.5,15.5,1.27,5
20160617 12:00,6,180,11,16,1.27,5
20160617 12:30,5.5,165,10.5,16.3,1.27,5
20160617 13:00,5,150,10,16.7,1.27,5
20160617 13:30,4.5,135,9.5,17,1.27,5
20160617 14:00,4,120,9,17.3,1.27,5
20160617 14:30,3.5,105,8.5,17.7,1.27,5
20160617 15:00,3,90,8,18,1.27,5
20160617 15:30,2.7,81,12.2,17.7,1.27,5
20160617 16:00,2.3,69,16.3,17.3,1.27,5
20160617 16:30,2,60,20.5,17,1.27,5
20160617 17:00,1.7,51,24.7,16.7,1.27,5
20160617 17:30,1.3,39,28.8,16.3,1.27,5
20160617 18:00,1,30,33,16,1.27,5
20160617 18:30,0.8,24,28.8,15.7,1.27,5
20160617 19:00,0.7,21,24.7,15.3,1.27,5
20160617 19:30,0.5,15,20.5,15,1.27,5
20160617 20:00,0.3,9,16.3,14.7,1.27,5
20160617 20:30,0.2,6,12.2,14.3,1.27,5
20160617 21:00,0,0,8,14,1.27,5
20160617 21:30,0,0,7,13.8,1.27,5
20160617 22:00,0,0,6,13.7,1.27,5
20160617 22:30,0,0,5,13.5,1.27,5
20160617 23:00,0,0,4,13.3,1.27,5
20160617 23:30,0,0,3,13.2,1.27,5
20160618 00:00,0,0,0,12,1.27,5
20160618 00:30,0,0,0.2,12,1.27,5
20160618 01:00,0,0,0.3,12,1.27,5
20160618 01:30,0,0,0.5,12,1.27,5
20160618 02:00,0,0,0.7,12,1.27,5
20160618 02:30,0,0,0.8,12,1.27,5
20160618 03:00,0,0,1,12,1.27,5
20160618 03:30,0.2,6,1.3,12.2,1.27,5
20160618 04:00,0.3,9,1.7,12.3,1.27,5
20160618 04:30,0.5,15,2,12.5,1.27,5
20160618 05:00,0.7,21,2.3,12.7,1.27,5
20160618 05:30,0.8,24,2.7,12.8,1.27,5
20160618 06:00,1,30,3,13,1.27,5
20160618 06:30,1.5,45,3.8,13.2,1.27,5
20160618 07:00,2,60,4.7,13.3,1.27,5
20160618 07:30,2.5,75,5.5,13.5,1.27,5
20160618 08:00,3,90,6.3,13.7,1.27,5
20160618 08:30,3.5,105,7.2,13.8,1.27,5
20160618 09:00,4,120,8,14,1.27,5
20160618 09:30,4.3,129,8.2,14.3,1.27,5
20160618 10:00,4.7,141,8.3,14.7,1.27,5
20160618 10:30,5,150,8.5,15,1.27,5
20160618 11:00,5.3,159,8.7,15.3,1.27,5
20160618 11:30,5.7,171,8.8,15.7,1.27,5
20160618 12:00,6,180,9,16,1.27,5
20160618 12:30,5.7,171,8.8,16.2,1.27,5
20160618 13:00,5.3,159,8.7,16.3,1.27,5
20160618 13:30,5,150,8.5,16.5,1.27,5
20160618 14:00,4.7,141,8.3,16.7,1.27,5
20160618 14:30,4.3,129,8.2,16.8,1.27,5
20160618 15:00,4,120,8,17,1.27,5
20160618 15:30,3.5,105,7,17,1.27,5
20160618 16:00,3,90,6,17,1.27,5
20160618 16:30,2.5,75,5,17,1.27,5
20160618 17:00,2,60,4,17,1.27,5
20160618 17:30,1.5,45,3,17,1.27,5
20160618 18:00,1,30,2,17,1.27,5
20160618 18:30,0.8,24,2.7,16.7,1.27,5
20160618 19:00,0.7,21,3.3,16.3,1.27,5
20160618 19:30,0.5,15,4,16,1.27,5
20160618 20:00,0.3,9,4.7,15.7,1.27,5
20160618 20:30,0.2,6,5.3,15.3,1.27,5
20160618 21:00,0,0,6,15,1.27,5
20160618 21:30,0,0,5.7,14.7,1.27,5
20160618 22:00,0,0,5.3,14.3,1.27,5
20160618 22:30,0,0,5,14,1.27,5
20160618 23:00,0,0,4.7,13.7,1.27,5
20160618 23:30,0,0,4.3,13.3,1.27,5
20160619 00:00,0,0,1,13,1.27,5
20160619 00:30,0,0,0.8,12.7,1.27,5
20160619 01:00,0,0,0.7,12.3,1.27,5
20160619 01:30,0,0,0.5,12,1.27,5
20160619 02:00,0,0,0.3,11.7,1.27,5
20160619 02:30,0,0,0.2,11.3,1.27,5
20160619 03:00,0,0,0,11,1.27,5
20160619 03:30,0.2,6,0.7,11.2,1.27,5
20160619 04:00,0.3,9,1.3,11.3,1.27,5
20160619 04:30,0.5,15,2,11.5,1.27,5
20160619 05:00,0.7,21,2.7,11.7,1.27,5
20160619 05:30,0.8,24,3.3,11.8,1.27,5
20160619 06:00,1,30,4,12,1.27,5
20160619 06:30,1.3,39,4.3,12.3,1.27,5
20160619 07:00,1.7,51,4.7,12.7,1.27,5
20160619 07:30,2,60,5,13,1.27,5
20160619 08:00,2.3,69,5.3,13.3,1.27,5
20160619 08:30,2.7,81,5.7,13.7,1.27,5
20160619 09:00,3,90,6,14,1.27,5
20160619 09:30,3.3,99,6.5,14.3,1.27,5
20160619 10:00,3.7,111,7,14.7,1.27,5
20160619 10:30,4,120,7.5,15,1.27,5
20160619 11:00,4.3,129,8,15.3,1.27,5
20160619 11:30,4.7,141,8.5,15.7,1.27,5
20160619 12:00,5,150,9,16,1.27,5
20160619 12:30,4.5,135,15.2,16.2,1.27,5
20160619 13:00,4,120,21.3,16.3,1.27,5
20160619 13:30,3.5,105,27.5,16.5,1.27,5
20160619 14:00,3,90,33.7,16.7,1.27,5
20160619 14:30,2.5,75,39.8,16.8,1.27,5
20160619 15:00,2,60,46,17,1.27,5
20160619 15:30,1.8,54,46.8,16.8,1.27,5
20160619 16:00,1.7,51,47.7,16.7,1.27,5
20160619 16:30,1.5,45,48.5,16.5,1.27,5
20160619 17:00,1.3,39,49.3,16.3,1.27,5
20160619 17:30,1.2,36,50.2,16.2,1.27,5
20160619 18:00,1,30,51,16,1.27,5
20160619 18:30,0.8,24,56,15.8,1.27,5
20160619 19:00,0.7,21,61,15.7,1.27,5
20160619 19:30,0.5,15,66,15.5,1.27,5
20160619 20:00,0.3,9,71,15.3,1.27,5
20160619 20:30,0.2,6,76,15.2,1.27,5
20160619 21:00,0,0,81,15,1.27,5
20160619 21:30,0,0,76.7,15,1.27,5
20160619 22:00,0,0,72.3,15,1.27,5
20160619 22:30,0,0,68,15,1.27,5
20160619 23:00,0,0,63.7,15,1.27,5
20160619 23:30,0,0,59.3,15,1.27,5
20160620 00:00,0,0,53,15,1.27,5
20160620 00:30,0,0,54.7,14.8,1.27,5
20160620 01:00,0,0,56.3,14.7,1.27,5
20160620 01:30,0,0,58,14.5,1.27,5
20160620 02:00,0,0,59.7,14.3,1.27,5
20160620 02:30,0,0,61.3,14.2,1.27,5
20160620 03:00,0,0,63,14,1.27,5
20160620 03:30,0.2,6,68.2,14.2,1.27,5
20160620 04:00,0.3,9,73.3,14.3,1.27,5
20160620 04:30,0.5,15,78.5,14.5,1.27,5
20160620 05:00,0.7,21,83.7,14.7,1.27,5
20160620 05:30,0.8,24,88.8,14.8,1.27,5
20160620 06:00,1,30,94,15,1.27,5
20160620 06:30,1,30,94.5,15,1.27,5
20160620 07:00,1,30,95,15,1.27,5
20160620 07:30,1,30,95.5,15,1.27,5
20160620 08:00,1,30,96,15,1.27,5
20160620 08:30,1,30,96.5,15,1.27,5
20160620 09:00,1,30,97,15,1.27,5
20160620 09:30,1.5,45,94.3,15.3,1.27,5
20160620 10:00,2,60,91.7,15.7,1.27,5
20160620 10:30,2.5,75,89,16,1.27,5
20160620 11:00,3,90,86.3,16.3,1.27,5
20160620 11:30,3.5,105,83.7,16.7,1.27,5
20160620 12:00,4,120,81,17,1.27,5
20160620 12:30,4,120,69.5,17.3,1.27,5
20160620 13:00,4,120,58,17.7,1.27,5
20160620 13:30,4,120,46.5,18,1.27,5
20160620 14:00,4,120,35,18.3,1.27,5
20160620 14:30,4,120,23.5,18.7,1.27,5
20160620 15:00,4,120,12,19,1.27,5
20160620 15:30,3.5,105,11.7,18.8,1.27,5
20160620 16:00,3,90,11.3,18.7,1.27,5
20160620 16:30,2.5,75,11,18.5,1.27,5
20160620 17:00,2,60,10.7,18.3,1.27,5
20160620 17:30,1.5,45,10.3,18.2,1.27,5
20160620 18:00,1,30,10,18,1.27,5
20160620 18:30,0.8,24,9.5,17.7,1.27,5
20160620 19:00,0.7,21,9,17.3,1.27,5
20160620 19:30,0.5,15,8.5,17,1.27,5
20160620 20:00,0.3,9,8,16.7,1.27,5
20160620 20:30,0.2,6,7.5,16.3,1.27,5
20160620 21:00,0,0,7,16,1.27,5
20160620 21:30,0,0,7.2,15.7,1.27,5
20160620 22:00,0,0,7.3,15.3,1.27,5
20160620 22:30,0,0,7.5,15,1.27,5
20160620 23:00,0,0,7.7,14.7,1.27,5
20160620 23:30,0,0,7.8,14.3,1.27,5
20160621 00:00,0,0,1,15,1.27,5
20160621 00:30,0,0,1.5,14.8,1.27,5
20160621 01:00,0,0,2,14.7,1.27,5
20160621 01:30,0,0,2.5,14.5,1.27,5
20160621 02:00,0,0,3,14.3,1.27,5
20160621 02:30,0,0,3.5,14.2,1.27,5
20160621 03:00,0,0,4,14,1.27,5
20160621 03:30,0.2,6,3.5,14,1.27,5
20160621 04:00,0.3,9,3,14,1.27,5
20160621 04:30,0.5,15,2.5,14,1.27,5
20160621 05:00,0.7,21,2,14,1.27,5
20160621 05:30,0.8,24,1.5,14,1.27,5
20160621 06:00,1,30,1,14,1.27,5
20160621 06:30,1.7,51,1.7,14.3,1.27,5
20160621 07:00,2.3,69,2.3,14.7,1.27,5
20160621 07:30,3,90,3,15,1.27,5
20160621 08:00,3.7,111,3.7,15.3,1.27,5
20160621 08:30,4.3,129,4.3,15.7,1.27,5
20160621 09:00,5,150,5,16,1.27,5
20160621 09:30,5.2,156,5,16.2,1.27,5
20160621 10:00,5.3,159,5,16.3,1.27,5
20160621 10:30,5.5,165,5,16.5,1.27,5
20160621 11:00,5.7,171,5,16.7,1.27,5
20160621 11:30,5.8,174,5,16.8,1.27,5
20160621 12:00,6,180,5,17,1.27,5
20160621 12:30,5.7,171,5,17.2,1.27,5
20160621 13:00,5.3,159,5,17.3,1.27,5
20160621 13:30,5,150,5,17.5,1.27,5
20160621 14:00,4.7,141,5,17.7,1.27,5
20160621 14:30,4.3,129,5,17.8,1.27,5
20160621 15:00,4,120,5,18,1.27,5
20160621 15:30,3.5,105,5,17.8,1.27,5
20160621 16:00,3,90,5,17.7,1.27,5
20160621 16:30,2.5,75,5,17.5,1.27,5
20160621 17:00,2,60,5,17.3,1.27,5
20160621 17:30,1.5,45,5,17.2,1.27,5
20160621 18:00,1,30,5,17,1.27,5
20160621 18:30,0.8,24,5.3,16.7,1.27,5
20160621 19:00,0.7,21,5.7,16.3,1.27,5
20160621 19:30,0.5,15,6,16,1.27,5
20160621 20:00,0.3,9,6.3,15.7,1.27,5
20160621 20:30,0.2,6,6.7,15.3,1.27,5
20160621 21:00,0,0,7,15,1.27,5
20160621 21:30,0,0,6.7,14.8,1.27,5
20160621 22:00,0,0,6.3,14.7,1.27,5
20160621 22:30,0,0,6,14.5,1.27,5
20160621 23:00,0,0,5.7,14.3,1.27,5
20160621 23:30,0,0,5.3,14.2,1.27,5
20160622 00:00,0,0,4,15,1.27,5
20160622 00:30,0,0,5.7,14.8,1.27,5
20160622 01:00,0,0,7.3,14.7,1.27,5
20160622 01:30,0,0,9,14.5,1.27,5
20160622 02:00,0,0,10.7,14.3,1.27,5
20160622 02:30,0,0,12.3,14.2,1.27,5
20160622 03:00,0,0,14,14,1.27,5
20160622 03:30,0.2,6,14.7,14.2,1.27,5
20160622 04:00,0.3,9,15.3,14.3,1.27,5
20160622 04:30,0.5,15,16,14.5,1.27,5
20160622 05:00,0.7,21,16.7,14.7,1.27,5
20160622 05:30,0.8,24,17.3,14.8,1.27,5
20160622 06:00,1,30,18,15,1.27,5
20160622 06:30,1.2,36,17.5,15.2,1.27,5
20160622 07:00,1.3,39,17,15.3,1.27,5
20160622 07:30,1.5,45,16.5,15.5,1.27,5
20160622 08:00,1.7,51,16,15.7,1.27,5
20160622 08:30,1.8,54,15.5,15.8,1.27,5
20160622 09:00,2,60,15,16,1.27,5
20160622 09:30,2.5,75,14.2,16.5,1.27,5
20160622 10:00,3,90,13.3,17,1.27,5
20160622 10:30,3.5,105,12.5,17.5,1.27,5
20160622 11:00,4,120,11.7,18,1.27,5
20160622 11:30,4.5,135,10.8,18.5,1.27,5
20160622 12:00,5,150,10,19,1.27,5
20160622 12:30,4.7,141,10,19.2,1.27,5
20160622 13:00,4.3,129,10,19.3,1.27,5
20160622 13:30,4,120,10,19.5,1.27,5
20160622 14:00,3.7,111,10,19.7,1.27,5
20160622 14:30,3.3,99,10,19.8,1.27,5
20160622 15:00,3,90,10,20,1.27,5
20160622 15:30,2.7,81,9.8,19.8,1.27,5
20160622 16:00,2.3,69,9.7,19.7,1.27,5
20160622 16:30,2,60,9.5,19.5,1.27,5
20160622 17:00,1.7,51,9.3,19.3,1.27,5
20160622 17:30,1.3,39,9.2,19.2,1.27,5
20160622 18:00,1,30,9,19,1.27,5
20160622 18:30,0.8,24,12.3,18.7,1.27,5
20160622 19:00,0.7,21,15.7,18.3,1.27,5
20160622 19:30,0.5,15,19,18,1.27,5
20160622 20:00,0.3,9,22.3,17.7,1.27,5
20160622 20:30,0.2,6,25.7,17.3,1.27,5
20160622 21:00,0,0,29,17,1.27,5
20160622 21:30,0,0,25.5,17,1.27,5
20160622 22:00,0,0,22,17,1.27,5
20160622 22:30,0,0,18.5,17,1.27,5
20160622 23:00,0,0,15,17,1.27,5
20160622 23:30,0,0,11.5,17,1.27,5
20160623 00:00,0,0,4,16,1.27,5
20160623 00:30,0,0,4.3,15.8,1.27,5
20160623 01:00,0,0,4.7,15.7,1.27,5
20160623 01:30,0,0,5,15.5,1.27,5
20160623 02:00,0,0,5.3,15.3,1.27,5
20160623 02:30,0,0,5.7,15.2,1.27,5
20160623 03:00,0,0,6,15,1.27,5
20160623 03:30,0.2,6,6,15.2,1.27,5
20160623 04:00,0.3,9,6,15.3,1.27,5
20160623 04:30,0.5,15,6,15.5,1.27,5
20160623 05:00,0.7,21,6,15.7,1.27,5
20160623 05:30,0.8,24,6,15.8,1.27,5
20160623 06:00,1,30,6,16,1.27,5
20160623 06:30,1.3,39,6.5,16.2,1.27,5
20160623 07:00,1.7,51,7,16.3,1.27,5
20160623 07:30,2,60,7.5,16.5,1.27,5
20160623 08:00,2.3,69,8,16.7,1.27,5
20160623 08:30,2.7,81,8.5,16.8,1.27,5
20160623 09:00,3,90,9,17,1.27,5
20160623 09:30,3.3,99,8.7,17.5,1.27,5
20160623 10:00,3.7,111,8.3,18,1.27,5
20160623 10:30,4,120,8,18.5,1.27,5
20160623 11:00,4.3,129,7.7,19,1.27,5
20160623 11:30,4.7,141,7.3,19.5,1.27,5
20160623 12:00,5,150,7,20,1.27,5
20160623 12:30,4.7,141,7.5,20,1.27,5
20160623 13:00,4.3,129,8,20,1.27,5
20160623 13:30,4,120,8.5,20,1.27,5
20160623 14:00,3.7,111,9,20,1.27,5
20160623 14:30,3.3,99,9.5,20,1.27,5
20160623 15:00,3,90,10,20,1.27,5
20160623 15:30,2.7,81,9,20,1.27,5
20160623 16:00,2.3,69,8,20,1.27,5
20160623 16:30,2,60,7,20,1.27,5
20160623 17:00,1.7,51,6,20,1.27,5
20160623 17:30,1.3,39,5,20,1.27,5
20160623 18:00,1,30,4,20,1.27,5
20160623 18:30,0.8,24,4,19.3,1.27,5
20160623 19:00,0.7,21,4,18.7,1.27,5
20160623 19:30,0.5,15,4,18,1.27,5
20160623 20:00,0.3,9,4,17.3,1.27,5
20160623 20:30,0.2,6,4,16.7,1.27,5
20160623 21:00,0,0,4,16,1.27,5
20160623 21:30,0,0,3.8,15.7,1.27,5
20160623 22:00,0,0,3.7,15.3,1.27,5
20160623 22:30,0,0,3.5,15,1.27,5
20160623 23:00,0,0,3.3,14.7,1.27,5
20160623 23:30,0,0,3.2,14.3,1.27,5
20160624 00:00,0,0,1,14,1.27,5
20160624 00:30,0,0,0.8,13.7,1.27,5
20160624 01:00,0,0,0.7,13.3,1.27,5
20160624 01:30,0,0,0.5,13,1.27,5
20160624 02:00,0,0,0.3,12.7,1.27,5
20160624 02:30,0,0,0.2,12.3,1.27,5
20160624 03:00,0,0,0,12,1.27,5
20160624 03:30,0.2,6,0,12.3,1.27,5
20160624 04:00,0.3,9,0,12.7,1.27,5
20160624 04:30,0.5,15,0,13,1.27,5
20160624 05:00,0.7,21,0,13.3,1.27,5
20160624 05:30,0.8,24,0,13.7,1.27,5
20160624 06:00,1,30,0,14,1.27,5
20160624 06:30,1.5,45,0.8,14.3,1.27,5
20160624 07:00,2,60,1.7,14.7,1.27,5
20160624 07:30,2.5,75,2.5,15,1.27,5
20160624 08:00,3,90,3.3,15.3,1.27,5
20160624 08:30,3.5,105,4.2,15.7,1.27,5
20160624 09:00,4,120,5,16,1.27,5
20160624 09:30,4.5,135,9.8,16.3,1.27,5
20160624 10:00,5,150,14.7,16.7,1.27,5
20160624 10:30,5.5,165,19.5,17,1.27,5
20160624 11:00,6,180,24.3,17.3,1.27,5
20160624 11:30,6.5,195,29.2,17.7,1.27,5
20160624 12:00,7,210,34,18,1.27,5
20160624 12:30,6.5,195,35.7,17.8,1.27,5
20160624 13:00,6,180,37.3,17.7,1.27,5
20160624 13:30,5.5,165,39,17.5,1.27,5
20160624 14:00,5,150,40.7,17.3,1.27,5
20160624 14:30,4.5,135,42.3,17.2,1.27,5
20160624 15:00,4,120,44,17,1.27,5
20160624 15:30,3.5,105,38.3,16.8,1.27,5
20160624 16:00,3,90,32.7,16.7,1.27,5
20160624 16:30,2.5,75,27,16.5,1.27,5
20160624 17:00,2,60,21.3,16.3,1.27,5
20160624 17:30,1.5,45,15.7,16.2,1.27,5
20160624 18:00,1,30,10,16,1.27,5
20160624 18:30,0.8,24,8.7,15.7,1.27,5
20160624 19:00,0.7,21,7.3,15.3,1.27,5
20160624 19:30,0.5,15,6,15,1.27,5
20160624 20:00,0.3,9,4.7,14.7,1.27,5
20160624 20:30,0.2,6,3.3,14.3,1.27,5
20160624 21:00,0,0,2,14,1.27,5
20160624 21:30,0,0,1.7,13.7,1.27,5
20160624 22:00,0,0,1.3,13.3,1.27,5
20160624 22:30,0,0,1,13,1.27,5
20160624 23:00,0,0,0.7,12.7,1.27,5
20160624 23:30,0,0,0.3,12.3,1.27,5
20160625 00:00,0,0,0,12,1.27,5
20160625 00:30,0,0,0,11.8,1.27,5
20160625 01:00,0,0,0,11.7,1.27,5
20160625 01:30,0,0,0,11.5,1.27,5
20160625 02:00,0,0,0,11.3,1.27,5
20160625 02:30,0,0,0,11.2,1.27,5
20160625 03:00,0,0,0,11,1.27,5
20160625 03:30,0.2,6,0.3,11.2,1.27,5
20160625 04:00,0.3,9,0.7,11.3,1.27,5
20160625 04:30,0.5,15,1,11.5,1.27,5
20160625 05:00,0.7,21,1.3,11.7,1.27,5
20160625 05:30,0.8,24,1.7,11.8,1.27,5
20160625 06:00,1,30,2,12,1.27,5
20160625 06:30,1.7,51,2.8,12.5,1.27,5
20160625 07:00,2.3,69,3.7,13,1.27,5
20160625 07:30,3,90,4.5,13.5,1.27,5
20160625 08:00,3.7,111,5.3,14,1.27,5
20160625 08:30,4.3,129,6.2,14.5,1.27,5
20160625 09:00,5,150,7,15,1.27,5
20160625 09:30,5.3,159,19,15.3,1.27,5
20160625 10:00,5.7,171,31,15.7,1.27,5
20160625 10:30,6,180,43,16,1.27,5
20160625 11:00,6.3,189,55,16.3,1.27,5
20160625 11:30,6.7,201,67,16.7,1.27,5
20160625 12:00,7,210,79,17,1.27,5
20160625 12:30,6.3,189,77.8,16.8,1.27,5
20160625 13:00,5.7,171,76.7,16.7,1.27,5
20160625 13:30,5,150,75.5,16.5,1.27,5
20160625 14:00,4.3,129,74.3,16.3,1.27,5
20160625 14:30,3.7,111,73.2,16.2,1.27,5
20160625 15:00,3,90,72,16,1.27,5
20160625 15:30,2.7,81,65.8,16,1.27,5
20160625 16:00,2.3,69,59.7,16,1.27,5
20160625 16:30,2,60,53.5,16,1.27,5
20160625 17:00,1.7,51,47.3,16,1.27,5
20160625 17:30,1.3,39,41.2,16,1.27,5
20160625 18:00,1,30,35,16,1.27,5
20160625 18:30,0.8,24,30.7,15.7,1.27,5
20160625 19:00,0.7,21,26.3,15.3,1.27,5
20160625 19:30,0.5,15,22,15,1.27,5
20160625 20:00,0.3,9,17.7,14.7,1.27,5
20160625 20:30,0.2,6,13.3,14.3,1.27,5
20160625 21:00,0,0,9,14,1.27,5
20160625 21:30,0,0,7.7,13.8,1.27,5
20160625 22:00,0,0,6.3,13.7,1.27,5
20160625 22:30,0,0,5,13.5,1.27,5
20160625 23:00,0,0,3.7,13.3,1.27,5
20160625 23:30,0,0,2.3,13.2,1.27,5
20160626 00:00,0,0,1,12,1.27,5
20160626 00:30,0,0,1,12,1.27,5
20160626 01:00,0,0,1,12,1.27,5
20160626 01:30,0,0,1,12,1.27,5
20160626 02:00,0,0,1,12,1.27,5
20160626 02:30,0,0,1,12,1.27,5
20160626 03:00,0,0,1,12,1.27,5
20160626 03:30,0.2,6,1.3,12.2,1.27,5
20160626 04:00,0.3,9,1.7,12.3,1.27,5
20160626 04:30,0.5,15,2,12.5,1.27,5
20160626 05:00,0.7,21,2.3,12.7,1.27,5
20160626 05:30,0.8,24,2.7,12.8,1.27,5
20160626 06:00,1,30,3,13,1.27,5
20160626 06:30,1.5,45,3.3,13.3,1.27,5
20160626 07:00,2,60,3.7,13.7,1.27,5
20160626 07:30,2.5,75,4,14,1.27,5
20160626 08:00,3,90,4.3,14.3,1.27,5
20160626 08:30,3.5,105,4.7,14.7,1.27,5
20160626 09:00,4,120,5,15,1.27,5
